u,v,w,hgt
0.4244323,0.04922988,0.0006687217,1322.244
0.5746905,-0.0769154,0.002330725,1322.04
0.5511329,-0.1136163,0.002028082,1323.265
0.4789219,-0.1447503,0.001556377,1325.191
0.4430836,-0.363039,0.005410729,1326.006
0.0623643,-1.167243,-0.005589875,1332.363
-0.7578479,-2.149029,-0.2059531,1369.763
-1.254507,-2.588618,-0.4778654,1497.865
-1.083091,-2.63073,-0.5857883,1667.244
-0.7826656,-2.490192,-0.3607946,1808.39
-0.5584033,-2.027657,0.04562305,1901.937
0.307199,-0.4563878,-0.2859215,1800.833
0.2685424,0.9255423,-0.3089748,1547.019
-0.04488834,1.239514,-0.07181959,1372.647
0.09503086,0.9577347,-0.0001200872,1325.743
0.002701079,0.6927271,-0.00103239,1325.646
-0.144954,0.5322612,-0.0003089274,1326.466
-0.2924363,0.4329313,-0.0001533486,1327.741
-0.4294099,0.4294229,-0.0007382848,1329.557
-0.5564361,0.5359347,-0.0005167212,1331.708
-0.6951929,0.6902879,-0.0001933421,1333.573
-0.8610366,0.8461022,-7.347106e-05,1334.705
-1.034479,1.015783,-0.001392983,1335.827
-1.106899,1.151581,-0.0004165543,1337.046
-1.034091,1.302635,-0.001125134,1337.417
-0.9037087,1.419017,-0.001566542,1337.763
-0.7701289,1.382105,-0.002354653,1338.973
-0.6581988,1.130604,0.0007773482,1339.883
-0.6408009,0.8542171,0.000718244,1340.528
-0.6707424,0.8432175,0.001599173,1341.107
-0.7525286,1.027694,0.0003554627,1342.745
-0.7704365,1.039612,-0.001394045,1345.615
-0.7678528,0.7971728,0.005050068,1346.152
-1.914542,0.6495206,0.0005287979,1351.954
-4.188821,0.8445212,-0.1595981,1374.613
0.4376556,0.5625388,0.0007529294,1315.332
0.4130294,0.6704857,4.866011e-05,1316.237
0.4229254,0.8298845,-0.001886792,1318.18
0.4913371,1.031882,-0.001796471,1317.854
0.5701867,1.198144,-0.0004556987,1316.907
0.6884179,1.342907,-8.337612e-05,1316.367
0.8425933,1.537593,-0.002287545,1315.97
0.9649318,1.632854,-0.002552673,1315.328
1.046523,1.561385,-0.0009651355,1314.479
1.066954,1.38057,0.000257826,1314.284
1.025211,1.069963,0.0002825162,1315.27
0.9261682,0.7510375,0.0004888379,1316.71
0.8445798,0.5606195,0.0006724345,1317.516
0.8243418,0.3657993,0.0003801354,1318.449
0.8286265,0.1339838,8.547713e-05,1319.994
0.9190544,-0.1199092,0.0001530488,1321.134
1.030727,-0.3165936,-0.0002588827,1320.813
1.058132,-0.3815513,0.001671627,1319.979
0.9879501,-0.3366549,0.002043855,1320.71
0.9074792,-0.2916246,-0.0004852603,1322.494
0.7927387,-0.4921695,0.01090077,1321.579
0.06437105,-1.321501,-0.05413853,1351.03
-0.7566055,-2.157252,-0.2855278,1434.556
-1.071852,-2.488027,-0.3886514,1566.933
-0.9801151,-2.564311,-0.2703262,1741.9
-0.6658385,-2.038126,-0.008715783,1845.708
-0.2793757,-0.4941006,-0.1309803,1763.414
0.1727208,1.023396,-0.4409113,1581.045
-0.05127778,1.88139,-0.2635215,1435.497
-0.4077511,1.956816,-0.0415111,1352.688
-0.3893817,1.381326,0.007649495,1325.494
-0.3900661,0.9190817,-0.002374544,1327.314
-0.396351,0.7697185,-0.0009072827,1328.957
-0.4509681,0.6801581,-0.001395292,1330.899
-0.5104048,0.6296337,-0.0005932059,1331.932
-0.5749344,0.6517531,0.0002461988,1332.579
-0.6767328,0.7499834,0.0005936401,1333.8
-0.807646,0.8584128,0.0001000401,1335.289
-0.9410194,0.951176,-0.0008469296,1336.985
-0.9993309,1.007505,-0.001318984,1338.453
-0.9518434,1.079805,-0.001093899,1338.903
-0.853003,1.147836,-0.0009617214,1339.492
-0.7751721,1.146658,-0.001397237,1340.626
-0.7695461,0.9821945,-0.0009443717,1341.317
-0.8144506,0.8265304,-0.0002355378,1342.317
-0.8695477,0.7690836,-0.0007762232,1343.344
-1.013462,0.7557352,0.00075917,1344.234
-1.162124,0.6855335,-0.0007681529,1345.077
-1.172663,0.4813074,0.004708716,1344.198
-2.07951,0.8111626,0.003804784,1347.856
-3.800532,1.649323,-0.07675612,1361.686
0.4749846,0.6279163,-0.001758111,1316.63
0.4764815,0.7833222,-0.001439139,1314.862
0.4900393,0.9721719,-0.004044857,1315.201
0.5734798,1.149354,-0.003588041,1314.738
0.7089435,1.276029,-0.001900896,1314.293
0.9368429,1.426153,-0.0008489604,1313.832
1.175852,1.564043,-0.001385729,1312.683
1.329568,1.636653,-0.001262189,1311.909
1.429737,1.612112,-0.001411314,1311.871
1.478601,1.476843,-0.000724686,1312.375
1.481525,1.192587,0.0008042468,1313.827
1.482393,0.8381878,0.001174963,1315.617
1.560584,0.5613288,-0.0007760308,1316.363
1.662114,0.2983367,0.001254336,1316.597
1.728789,0.02363664,0.001734164,1318.008
1.792814,-0.2446387,0.0008858643,1320.216
1.875115,-0.4742565,-0.001407499,1321.022
1.889604,-0.6061349,-0.001075425,1320.186
1.755213,-0.5922937,0.001797988,1320.106
1.530312,-0.439995,-0.005494704,1322.601
1.270624,-0.3760362,0.01021814,1319.854
0.2186383,-0.7919038,-0.06428562,1361.817
-0.9792448,-1.477842,-0.1921609,1477.326
-1.342615,-1.859513,-0.1484777,1568.048
-1.276961,-1.48888,-0.1777309,1660.485
-1.01666,-0.7767806,-0.1168043,1748.862
-0.3509359,0.7342492,-0.2222875,1643.27
-0.02208351,1.749899,-0.2612613,1441.766
-0.2128667,2.263643,-0.1042808,1352.392
-0.6627512,2.133456,-0.00637036,1333.443
-0.8501509,1.601532,0.00710041,1327.685
-0.7971246,1.224343,-0.00103115,1330.313
-0.6500511,1.036196,-0.001566426,1331.578
-0.5818326,0.962879,-0.001699742,1332.971
-0.5920865,0.8951594,-0.001771694,1334.431
-0.6302811,0.8414331,-0.001106245,1335.373
-0.68429,0.8440558,-0.0002394878,1335.88
-0.7393044,0.9064193,0.006454202,1336.156
-0.8285511,0.9665243,-0.0005137625,1337.474
-0.8928182,0.988621,-0.001410984,1339.492
-0.8818066,0.9755177,-0.0006413704,1339.905
-0.8442734,0.9541714,-0.0007656709,1339.938
-0.8434412,0.9545012,-0.0003086368,1339.94
-0.9490905,0.9105974,-0.0007008953,1340.786
-1.09001,0.8459389,-0.0002310961,1342.965
-1.185636,0.7671951,0.001088048,1342.665
-1.373104,0.5756612,0.001088871,1342.146
-1.629535,0.3322155,0.001097648,1343.556
-1.872681,0.2178227,0.002141586,1343.449
-2.353579,0.7806001,0.005553725,1344.318
-3.188548,1.879817,-0.01057371,1349.72
0.4984884,0.6350692,-0.001009497,1314.205
0.515178,0.7281607,-5.58206e-05,1311.246
0.53545,0.8703753,-0.001058395,1310.333
0.5901396,1.004299,-0.003085618,1310.281
0.6822644,1.097432,-0.0006325855,1311.79
0.9149189,1.208083,-0.004180041,1312.953
1.202878,1.272325,-0.001401003,1311.451
1.398789,1.312068,-0.001610543,1309.636
1.500299,1.312424,-0.0003523538,1309.416
1.582627,1.223962,0.000991129,1310.498
1.688107,1.037321,0.002326322,1311.945
1.807813,0.7798173,0.002731925,1313.764
1.928172,0.4889918,0.001691992,1315.635
2.043856,0.2086464,0.001769748,1316.495
2.126246,-0.05140792,0.001780111,1317.911
2.22148,-0.3093873,0.002664228,1320.208
2.314747,-0.5708966,0.0005595768,1321.724
2.332166,-0.7581106,-0.001201304,1321.783
2.191946,-0.7676747,0.002114954,1321.64
1.942887,-0.5139589,-0.0005050798,1325.075
1.686433,-0.06681741,0.005642883,1324.189
0.8253253,0.2429551,-0.02427951,1340.891
-0.6654683,-0.03852886,-0.2056227,1413.307
-1.513092,-0.5004332,-0.2211777,1473.55
-1.56227,0.0806125,-0.3495618,1512.531
-1.562091,0.8190755,-0.4642377,1579.63
-1.208158,1.609041,-0.2835879,1535.884
-0.7615654,1.947254,-0.1027803,1387.15
-0.6121378,1.947835,0.003267528,1323.138
-0.9770485,1.848817,0.001966659,1329.42
-1.250841,1.790408,0.002670865,1332.307
-1.129715,1.643544,-0.001998177,1333.892
-0.8825917,1.36845,-0.0002652285,1334.481
-0.7022375,1.19161,-0.0008997835,1334.395
-0.650478,1.136036,-0.002550886,1335.219
-0.6569217,1.075382,-0.002634225,1336.175
-0.6748775,1.012616,-0.002196123,1336.37
-0.6831332,0.980952,6.207132e-06,1336.361
-0.7406379,0.9982787,-0.0002895137,1337.205
-0.8281273,1.006334,-0.006907214,1339.407
-0.8640192,0.9764451,-6.879483e-05,1339.89
-0.8695873,0.9479495,0.001175952,1339.064
-0.988229,0.9156998,0.002938572,1339.435
-1.229006,0.863919,0.001389828,1340.951
-1.533553,0.7832125,0.001138238,1342.827
-1.814444,0.5802892,0.00398638,1341.71
-2.155378,0.3112286,0.001074885,1341.247
-2.523394,0.1271125,-0.003951144,1345.056
-2.716122,0.2159681,-0.0005992003,1346.019
-2.7215,0.7401907,0.002840541,1344.064
-2.840082,1.5966,-0.0009803994,1345.304
0.4694813,0.5605599,-0.0005629025,1312.63
0.5168011,0.5597493,-0.001457407,1310.648
0.5724791,0.6174878,0.0002106962,1309.073
0.6177889,0.7034962,0.0009175126,1308.833
0.6845471,0.7841897,0.0004389925,1310.29
0.8165973,0.8490394,-0.0005900243,1311.37
1.030584,0.8693541,-0.001980569,1309.577
1.196772,0.8661768,0.0002998782,1307.581
1.279056,0.8399147,0.00176931,1308.327
1.39443,0.7761815,0.005274176,1310.192
1.545239,0.6617654,0.001733938,1311.687
1.659274,0.4752201,0.0025464,1313.586
1.74191,0.2331876,0.002504267,1315.856
1.885311,-0.01231931,0.00109383,1317.137
2.041372,-0.2196666,0.001410164,1317.641
2.142674,-0.4109087,0.002513651,1318.299
2.17942,-0.6168666,0.002743443,1319.494
2.157766,-0.760662,0.001839082,1320.955
2.02009,-0.7054901,0.001502538,1322.388
1.841958,-0.3582146,0.00176833,1325.803
1.686745,0.1762962,-0.002378283,1327.707
1.248961,0.8594429,0.01098625,1323.641
-0.09362858,1.292289,-0.08600995,1339.232
-1.447273,1.253845,-0.2001687,1373.285
-1.959498,1.813581,-0.2718215,1389.244
-2.134576,2.510317,-0.4263155,1406.77
-2.062461,2.665968,-0.2872208,1402.098
-1.705871,2.18492,-0.01826228,1351.773
-1.421056,1.659707,0.02394392,1327.364
-1.469579,1.751856,-0.004064037,1333.018
-1.508803,2.103431,-0.0031139,1334.36
-1.328989,2.075693,-0.005763223,1334.702
-1.056338,1.711534,-0.002864171,1335.336
-0.8256301,1.356615,0.0004158893,1335.837
-0.6903208,1.279631,0.0001038698,1336.013
-0.640524,1.231547,-0.0005737001,1336.027
-0.6196827,1.149511,-0.000573346,1335.976
-0.6581454,1.05642,-0.0006290498,1337.382
-0.739813,1.014591,0.001035307,1339.157
-0.866832,1.041053,0.0009024088,1340.589
-0.9840931,1.051542,0.000633355,1341.22
-1.110891,1.027439,0.003378957,1340.7
-1.493157,0.9402498,0.0014228,1342.302
-1.994983,0.8137568,0.001665702,1344.618
-2.395994,0.6708478,0.002122797,1344.437
-2.736604,0.4463552,0.001782381,1343.46
-3.03479,0.3024026,-0.002357572,1343.632
-3.15834,0.3646158,-0.003074222,1345.306
-2.989568,0.5748957,0.001646138,1344.168
-2.726752,0.8829955,0.0007940697,1339.813
-2.577896,1.306025,-0.004649195,1338.558
0.4543293,0.530301,-0.001242666,1310.733
0.5072638,0.5026829,-0.0009175119,1309.798
0.5933197,0.5043623,1.12015e-06,1308.228
0.6431901,0.5389337,0.0002496208,1307.897
0.6910638,0.5821527,-0.002193207,1308.831
0.7644773,0.5825014,0.0007439821,1309.352
0.8616447,0.5536446,0.001011012,1308.843
0.9336787,0.5077049,0.001480397,1309.057
1.005216,0.473371,0.0002570419,1310.671
1.112487,0.4392039,-0.0003874444,1311.568
1.192011,0.3521388,0.002382825,1311.916
1.218392,0.1967657,0.003220286,1313.998
1.301089,-0.01253245,0.001923675,1317.268
1.508815,-0.2297662,-0.000438412,1318.568
1.700023,-0.408389,0.000179556,1317.961
1.732494,-0.554917,0.001487688,1318.329
1.717709,-0.6525967,-0.0002564134,1319.606
1.686732,-0.635491,-0.0001756135,1320.54
1.44325,-0.394704,0.001766655,1322.879
1.107502,-0.04402367,0.002651233,1326.981
0.8567277,0.2677153,0.00236347,1329.069
0.5889196,0.5847152,0.01091954,1327.54
-0.09248172,1.357988,0.02156042,1327.79
-1.159088,2.201522,-0.01434899,1332.165
-2.018812,2.844694,-0.03614023,1330.31
-2.610962,3.204184,-0.06814106,1326.327
-2.851048,2.97707,-0.08308814,1332.406
-2.666803,2.311398,-0.01431393,1338.407
-2.237293,1.937959,0.01036217,1336.706
-1.88083,2.16911,-0.001413607,1333.951
-1.693485,2.467479,-0.001940627,1333.658
-1.443047,2.397109,-0.002991898,1333.814
-1.180316,2.03004,-0.003516339,1335.213
-0.9762545,1.664375,-0.002922718,1337.978
-0.8104323,1.495675,0.0001123375,1339.126
-0.6725623,1.340707,0.001093723,1338.686
-0.6148297,1.260201,0.0004845496,1337.904
-0.6647105,1.27341,-0.0009230114,1339.204
-0.8404719,1.329329,-0.001126905,1341.771
-1.113032,1.36007,-0.0007643593,1342.895
-1.463634,1.34408,0.0006163206,1343.804
-1.898053,1.261299,0.001658142,1343.642
-2.458341,1.117487,-0.001609595,1343.841
-2.944953,0.9399574,-0.002603534,1345.268
-3.17379,0.7733422,0.0009071018,1343.805
-3.304676,0.6555696,-0.0001033963,1341.822
-3.359465,0.6507252,-0.003023668,1341.64
-3.266675,0.7643304,-0.002138958,1341.633
-2.945354,0.8929806,0.004170852,1337.776
-2.571966,1.000662,0.003636772,1330.337
-2.364556,1.143744,-0.002081193,1327.717
0.4799196,0.4906305,0.0009858839,1309.634
0.4941639,0.5000471,0.0005112835,1309.624
0.5629571,0.4821822,0.0013694,1309.022
0.6089104,0.4510707,0.002965257,1309.164
0.6317578,0.3892607,0.001324817,1310.181
0.6708485,0.3134452,0.0005834355,1310.665
0.7137546,0.2612103,0.001039607,1311.198
0.7598063,0.2744414,0.001409396,1312.679
0.8351473,0.3179286,0.00101474,1313.634
0.907544,0.3174141,0.000449375,1313.232
0.9235019,0.2371486,0.001844976,1313.358
0.923656,0.09302872,0.001852453,1316.17
1.022805,-0.08702219,0.0004289494,1320.018
1.186562,-0.2700883,-0.001437315,1321.026
1.266124,-0.4222383,-0.0008630385,1320.465
1.213329,-0.4966831,-0.0006097731,1321.745
1.130392,-0.4524137,-0.005508181,1323.376
1.069162,-0.2520896,-0.002164727,1323.69
0.7596758,0.04085391,0.001933273,1325.363
0.05535939,0.2247527,0.004314845,1329.129
-0.7236055,0.2204207,0.004571106,1330.817
-1.212472,0.2114561,0.002391649,1330.609
-1.420959,0.6572362,0.009456092,1329.894
-1.833865,1.567211,0.01988835,1327.146
-2.538593,2.258561,0.0217085,1325.657
-3.197315,2.543683,0.02024707,1325.882
-3.435462,2.597073,-0.005424723,1330.134
-3.167314,2.572807,-0.01953399,1338.169
-2.597945,2.613325,-0.003680045,1338.908
-2.121556,2.732993,0.00158475,1335.583
-1.827484,2.779494,0.0001197052,1335.74
-1.52379,2.631049,-0.0001360024,1335.954
-1.262866,2.385312,0.0005255122,1336.578
-1.11158,2.174139,-0.007389241,1339.217
-0.9923626,1.999732,-0.006625759,1340.983
-0.8774654,1.802814,-0.005206526,1340.733
-0.8189478,1.721914,-0.003119327,1340.299
-0.8661482,1.79421,-0.003081639,1340.676
-1.08263,1.889114,-0.005086417,1341.209
-1.548769,1.862887,-0.004559889,1341.82
-2.183328,1.737594,-0.00431674,1343.166
-2.807834,1.552104,-0.001898211,1342.884
-3.250354,1.360913,-0.002389905,1341.274
-3.414385,1.202643,-0.001746609,1340.177
-3.38156,1.074157,-0.0004912643,1338.16
-3.347631,1.016957,-0.0004384469,1336.394
-3.361398,1.023377,-0.003910621,1336.137
-3.29897,1.033885,-0.005179595,1336.984
-3.012276,1.019608,0.002608977,1333.991
-2.660664,1.002438,0.003441668,1327.342
-2.449227,1.014245,-0.002165661,1325.791
0.493282,0.306319,0.001452873,1311.768
0.4597717,0.3425176,0.0008497242,1312.483
0.4502844,0.3221562,0.00344614,1312.544
0.4184336,0.2359499,0.0008423064,1312.361
0.376182,0.09815466,0.0007801771,1312.319
0.3742366,-0.02348888,-0.0004729571,1312.78
0.4099975,-0.0532426,0.001146341,1313.672
0.4681908,0.02077274,0.001416114,1314.902
0.5438982,0.1222268,0.0007932188,1315.093
0.5763338,0.1523767,0.001059538,1314.681
0.5749758,0.1059376,0.001051921,1316.096
0.6276898,0.04245133,0.0005010241,1318.795
0.7508184,-0.01812388,0.0001533048,1320.857
0.8408516,-0.08604378,-0.0003974079,1322.063
0.8143675,-0.1100893,-0.001721052,1322.904
0.6745273,-0.03164155,-0.002581101,1323.686
0.4694741,0.1136565,-0.003670375,1324.377
0.2334284,0.2471468,-0.0007901862,1324.942
-0.176753,0.3354839,0.005630157,1325.445
-1.270177,0.3593385,0.006023977,1327.939
-2.519093,0.3189005,0.0004680154,1331.197
-3.104979,0.3316124,-0.000436289,1331.171
-3.149923,0.4896787,-0.0003920876,1329.922
-3.191646,0.9362795,0.001654958,1329.113
-3.422849,1.542136,0.002870112,1329.021
-3.636994,2.075722,-0.003501797,1330.144
-3.545994,2.564323,-0.0127106,1332.871
-3.168988,2.924601,-0.01696533,1336.241
-2.672797,3.11033,-0.01167156,1337.406
-2.260305,3.143423,-0.007077145,1338.388
-1.926004,3.119046,-0.00437045,1339.618
-1.591863,2.985924,-0.004044654,1338.622
-1.344355,2.82718,-0.006287852,1337.405
-1.233343,2.739319,-0.01050608,1338.165
-1.205507,2.623342,-0.01155229,1339.181
-1.145635,2.48836,-0.01013108,1338.938
-1.096571,2.40663,-0.009516093,1339.121
-1.130746,2.379844,-0.007205718,1339.15
-1.357976,2.30649,-0.004177341,1337.673
-1.932625,2.159067,-0.003955863,1337.223
-2.661149,1.979095,-0.005461161,1337.807
-3.182891,1.766005,-0.004427266,1337.013
-3.419166,1.584159,-0.004260502,1335.59
-3.446057,1.456871,-0.003005025,1334.318
-3.381786,1.353585,-0.002503476,1332.773
-3.340351,1.306444,-0.001769953,1331.974
-3.360233,1.333592,-0.00379174,1332.281
-3.356407,1.371717,-0.005018464,1332.918
-3.181154,1.328098,-0.002177391,1331.578
-2.924958,1.223221,-0.0006125051,1328.707
-2.716597,1.128352,-0.004083958,1328.899
0.48314,0.08017178,0.0001764922,1314.25
0.3844057,0.09283739,0.0007057289,1314.606
0.2446771,0.03420287,0.0009174107,1313.901
0.0971698,-0.1151593,0.001417135,1313.301
0.01494986,-0.278608,0.0007961077,1312.918
0.00223398,-0.3659668,0.000132631,1313.525
0.02285342,-0.3373924,0.0001438923,1315.203
0.05458702,-0.2195946,0.00120952,1316.615
0.08921989,-0.09256306,-0.0001155194,1316.977
0.09180243,-0.0155322,0.0003710849,1317.222
0.1068611,0.03205242,-0.0003137158,1318.702
0.2029273,0.08827407,-0.0009539296,1319.905
0.313257,0.1750969,-0.001344985,1320.113
0.3181116,0.2924628,-0.00318063,1321.142
0.196701,0.4384086,-0.003923829,1322.502
-0.03143091,0.5600835,-0.001639192,1322.994
-0.4219017,0.5758708,0.002644077,1323.55
-0.8362994,0.4257328,0.002072052,1324.6
-1.263539,0.227822,0.008947967,1324.777
-2.283265,0.3722859,0.01104662,1325.906
-3.519862,0.7051468,-0.007139259,1329.495
-4.075995,0.9136131,-0.01309425,1332.572
-4.078182,1.006537,-0.004749873,1333.39
-3.938633,1.252806,0.0003341964,1332.074
-3.808277,1.72949,-0.003035124,1331.074
-3.646202,2.279563,-0.008912963,1331.136
-3.384979,2.757429,-0.01658972,1331.813
-3.046505,3.078661,-0.01933851,1333.701
-2.671718,3.253292,-0.01470014,1335.629
-2.310286,3.38098,-0.01532131,1337.401
-1.970696,3.440489,-0.0171631,1338.094
-1.682474,3.396995,-0.01591608,1336.708
-1.490791,3.281596,-0.01452295,1335.357
-1.416268,3.198178,-0.01335722,1335.47
-1.362566,3.105644,-0.01157082,1335.834
-1.232605,2.981781,-0.01064015,1335.433
-1.104796,2.864922,-0.01028891,1334.846
-1.137781,2.646466,-0.007824239,1333.969
-1.495793,2.360429,-0.001990028,1332.734
-2.110907,2.154936,0.0002234869,1331.793
-2.730473,2.034813,-0.002851872,1330.53
-3.120454,1.911629,-0.002753393,1329.297
-3.312206,1.802903,-0.005010941,1329.231
-3.403794,1.724782,-0.004327841,1329.695
-3.395291,1.659506,-0.002045464,1328.958
-3.348797,1.647972,-0.001106542,1328.01
-3.368708,1.703238,-0.003854116,1329.325
-3.380599,1.752208,-0.002246358,1330.913
-3.270671,1.691224,-0.0001419468,1330.744
-3.076113,1.516802,-0.001943877,1330.59
-2.869274,1.305049,-0.004282598,1332.344
0.4678114,-0.06593689,0.0007323854,1312.405
0.255954,-0.1170145,0.001030626,1312.558
-0.026747,-0.2738334,0.001597642,1313.068
-0.2303232,-0.4578277,0.001435499,1313.584
-0.2763775,-0.5780885,0.0006294124,1313.55
-0.2762664,-0.5916789,0.000544409,1313.971
-0.3054465,-0.5018801,-0.0005443207,1316.063
-0.3236432,-0.3224023,-0.0002175299,1317.441
-0.3546926,-0.1502437,0.00148442,1318.236
-0.3819249,-0.01824719,-0.0008252496,1319.266
-0.3575029,0.1343146,-0.0009370478,1319.894
-0.2964333,0.3116844,-0.0009523727,1319.746
-0.2720924,0.513162,-0.002983372,1319.613
-0.3009354,0.7422426,-0.00115984,1320.129
-0.4867334,0.8852214,-0.0009345677,1320.876
-0.7914442,0.8062602,0.002393312,1322.487
-1.296828,0.533837,0.0030176,1324.581
-1.840357,0.1854583,0.000519714,1326.813
-2.145406,-0.0290617,0.004365086,1327.93
-2.540598,0.3181652,0.01079842,1327.54
-3.325053,1.022838,0.003039984,1328.272
-3.96001,1.513562,-0.01269467,1330.041
-4.074954,1.700645,-0.01519798,1331.665
-3.900557,1.899045,-0.006246082,1331.286
-3.634651,2.219209,-0.003722557,1328.834
-3.383263,2.597141,-0.008467271,1326.922
-3.162308,2.91059,-0.01712356,1325.949
-2.958117,3.130487,-0.02715539,1328.071
-2.697829,3.282677,-0.02259385,1332.437
-2.338355,3.434978,-0.01401342,1334.138
-1.980429,3.565816,-0.01624818,1333.011
-1.725573,3.624778,-0.02331677,1331.284
-1.598251,3.567028,-0.01761139,1330.804
-1.489034,3.422007,-0.01309361,1331.452
-1.266768,3.295617,-0.01055258,1331.418
